route_id,day_of_week,hour,weather,is_holiday,is_weekend,capacity,passenger_count,max_segment_pax,min_segment_pax,rush_level
Tenali-Vijayawada,Wednesday,18,Sunny,0,0,60,57,60,25,High
Guntur-Sattenapalli,Sunday,12,Sunny,0,1,50,14,14,3,Low
Guntur-Sattenapalli,Tuesday,20,Cloudy,0,0,50,33,45,14,Medium
Guntur-Nallapadu,Sunday,11,Rainy,1,1,48,18,17,5,Low
Guntur-Mangalagiri,Monday,20,Rainy,0,0,52,47,52,20,High
Guntur-Ponnur,Friday,12,Sunny,0,0,45,22,20,6,Medium
Guntur-Amaravati,Wednesday,15,Sunny,0,0,60,26,26,7,Medium
Guntur-Sattenapalli,Tuesday,8,Cloudy,0,0,50,41,50,17,High
Guntur-Ponnur,Tuesday,8,Sunny,0,0,45,29,38,11,Medium
Tenali-Chirala,Wednesday,16,Cloudy,0,0,48,19,20,6,Low
Guntur-Ponnur,Saturday,7,Sunny,0,1,45,18,26,7,Medium
Guntur-Brodipet,Saturday,10,Sunny,0,1,52,26,34,12,Medium
Guntur-Amaravati,Saturday,12,Sunny,0,1,60,16,13,5,Low
Guntur-Brodipet,Tuesday,13,Sunny,0,0,52,20,19,5,Low
Guntur-Tenali,Monday,23,Sunny,0,0,55,21,16,5,Low
Tenali-Chirala,Friday,6,Rainy,0,0,48,24,20,7,Medium
Guntur-Brodipet,Saturday,10,Sunny,0,1,52,23,25,8,Medium
Guntur-Nallapadu,Saturday,22,Cloudy,0,1,48,13,11,3,Low
Tenali-Guntur,Tuesday,13,Sunny,0,0,55,21,18,6,Low
Tenali-Guntur,Friday,17,Sunny,0,0,55,46,47,26,High
Guntur-Amaravati,Thursday,9,Rainy,0,0,60,60,60,26,High
Guntur-Ponnur,Friday,13,Cloudy,0,0,45,21,21,7,Medium
Guntur-Sattenapalli,Wednesday,6,Sunny,0,0,50,27,25,7,Medium
Tenali-Guntur,Friday,17,Rainy,0,0,55,53,55,23,High
Tenali-Guntur,Sunday,5,Cloudy,0,1,55,13,10,5,Low
Guntur-Mangalagiri,Sunday,21,Sunny,0,1,52,14,14,4,Low
Guntur-Brodipet,Saturday,8,Sunny,0,1,52,22,29,8,Medium
Guntur-Tenali,Wednesday,5,Rainy,0,0,55,28,23,8,Medium
Guntur-Nallapadu,Thursday,22,Rainy,0,0,48,28,24,8,Medium
Tenali-Guntur,Tuesday,17,Cloudy,0,0,55,50,55,23,High
Tenali-Guntur,Thursday,22,Cloudy,0,0,55,20,16,7,Low
Guntur-Amaravati,Thursday,22,Rainy,0,0,60,34,28,9,Medium
Tenali-Repalle,Thursday,20,Sunny,0,0,42,30,35,13,Medium
Tenali-Guntur,Saturday,12,Sunny,0,1,55,15,11,6,Low
Guntur-Brodipet,Thursday,12,Cloudy,0,0,52,20,17,6,Low
Tenali-Repalle,Friday,22,Cloudy,0,0,42,19,16,5,Medium
Tenali-Bapatla,Wednesday,11,Sunny,0,0,45,17,14,6,Low
Guntur-Narasaraopet,Wednesday,5,Sunny,0,0,55,34,31,10,Medium
Guntur-Mangalagiri,Monday,23,Sunny,1,0,52,31,26,8,Medium
Tenali-Repalle,Sunday,15,Rainy,0,1,42,12,10,2,Low
Guntur-Brodipet,Wednesday,19,Sunny,0,0,52,43,52,18,High
Tenali-Bapatla,Friday,17,Cloudy,0,0,45,29,31,17,Medium
Guntur-Sattenapalli,Thursday,7,Sunny,0,0,50,38,46,17,High
Tenali-Ongole,Sunday,17,Rainy,0,1,50,32,38,11,Medium
Guntur-Mangalagiri,Saturday,12,Sunny,0,1,52,14,12,3,Low
Guntur-Brodipet,Wednesday,7,Sunny,1,0,52,52,52,19,High
Guntur-Narasaraopet,Wednesday,14,Cloudy,1,0,55,38,37,12,Medium
Guntur-Nallapadu,Friday,18,Sunny,0,0,48,42,47,15,High
Guntur-Sattenapalli,Sunday,15,Rainy,1,1,50,20,18,6,Medium
Tenali-Vijayawada,Friday,21,Sunny,0,0,60,33,34,9,Medium
Tenali-Vijayawada,Friday,10,Sunny,0,0,60,60,60,25,High
Tenali-Ongole,Wednesday,17,Sunny,0,0,50,40,50,14,High
Tenali-Bapatla,Saturday,8,Sunny,0,1,45,18,23,8,Medium
Guntur-Nallapadu,Wednesday,16,Sunny,0,0,48,23,19,7,Medium
Tenali-Guntur,Thursday,16,Rainy,0,0,55,32,27,10,Medium
Guntur-Tenali,Monday,22,Cloudy,0,0,55,23,21,7,Medium
Guntur-Nallapadu,Monday,18,Foggy,0,0,48,45,48,16,High
Guntur-Tenali,Tuesday,8,Sunny,0,0,55,47,55,20,High
Guntur-Sattenapalli,Tuesday,5,Rainy,0,0,50,26,21,8,Medium
Guntur-Narasaraopet,Tuesday,9,Rainy,0,0,55,55,55,25,High
Tenali-Repalle,Thursday,8,Sunny,0,0,42,30,40,13,Medium
Tenali-Repalle,Thursday,5,Cloudy,1,0,42,24,18,6,Medium
Tenali-Bapatla,Wednesday,6,Rainy,1,0,45,37,29,14,High
Guntur-Mangalagiri,Monday,8,Cloudy,0,0,52,45,52,22,High
Tenali-Bapatla,Friday,12,Sunny,0,0,45,22,19,6,Medium
Guntur-Nallapadu,Sunday,11,Rainy,1,1,48,19,19,4,Low
Tenali-Guntur,Saturday,13,Cloudy,0,1,55,15,11,5,Low
Tenali-Bapatla,Saturday,8,Sunny,0,1,45,23,24,13,Medium
Tenali-Guntur,Thursday,20,Sunny,1,0,55,55,55,26,High
Tenali-Repalle,Sunday,21,Sunny,0,1,42,11,10,2,Low
Guntur-Amaravati,Friday,10,Rainy,0,0,60,60,60,29,High
Guntur-Sattenapalli,Thursday,18,Rainy,0,0,50,50,50,17,High
Guntur-Ponnur,Saturday,11,Sunny,0,1,45,13,10,3,Low
Tenali-Chirala,Monday,14,Foggy,0,0,48,25,19,6,Medium
Tenali-Bapatla,Thursday,16,Cloudy,1,0,45,24,15,8,Medium
Tenali-Guntur,Monday,6,Rainy,0,0,55,32,21,9,Medium
Tenali-Guntur,Wednesday,23,Sunny,0,0,55,20,14,6,Low
Tenali-Chirala,Friday,10,Sunny,0,0,48,31,42,14,Medium
Guntur-Mangalagiri,Wednesday,22,Sunny,0,0,52,20,20,5,Low
Guntur-Brodipet,Wednesday,12,Rainy,0,0,52,23,22,7,Medium
Guntur-Sattenapalli,Saturday,14,Rainy,1,1,50,30,27,7,Medium
Guntur-Nallapadu,Wednesday,15,Cloudy,0,0,48,21,20,5,Medium
Guntur-Tenali,Tuesday,16,Sunny,0,0,55,21,20,6,Low
Guntur-Nallapadu,Friday,21,Sunny,0,0,48,19,14,5,Low
Tenali-Repalle,Tuesday,21,Cloudy,0,0,42,17,14,4,Medium
Guntur-Tenali,Saturday,13,Rainy,0,1,55,19,16,6,Low
Tenali-Ongole,Friday,13,Cloudy,0,0,50,17,17,4,Low
Guntur-Nallapadu,Wednesday,13,Sunny,0,0,48,22,22,6,Medium
Tenali-Repalle,Wednesday,17,Sunny,0,0,42,38,42,14,High
Guntur-Amaravati,Friday,16,Foggy,0,0,60,29,29,9,Medium
Guntur-Sattenapalli,Monday,9,Cloudy,0,0,50,42,50,14,High
Guntur-Brodipet,Thursday,8,Sunny,0,0,52,47,52,18,High
Tenali-Repalle,Wednesday,15,Rainy,0,0,42,29,28,7,Medium
Guntur-Ponnur,Friday,5,Rainy,1,0,45,28,27,8,Medium
Guntur-Ponnur,Saturday,8,Sunny,0,1,45,18,24,8,Medium
Tenali-Vijayawada,Thursday,20,Foggy,0,0,60,60,60,22,High
Tenali-Vijayawada,Wednesday,8,Cloudy,0,0,60,47,58,22,High
Guntur-Ponnur,Thursday,23,Sunny,0,0,45,21,18,6,Medium
Guntur-Mangalagiri,Sunday,16,Cloudy,0,1,52,12,9,3,Low
Tenali-Bapatla,Wednesday,7,Sunny,0,0,45,38,40,23,High
Tenali-Vijayawada,Sunday,10,Sunny,0,1,60,30,32,14,Medium
Tenali-Ongole,Wednesday,17,Foggy,0,0,50,42,50,15,High
Guntur-Nallapadu,Sunday,22,Rainy,0,1,48,17,15,5,Low
Tenali-Guntur,Friday,11,Sunny,0,0,55,22,18,6,Medium
Guntur-Sattenapalli,Saturday,9,Sunny,0,1,50,28,41,9,Medium
Guntur-Brodipet,Friday,20,Cloudy,0,0,52,37,52,14,Medium
Tenali-Guntur,Friday,16,Sunny,0,0,55,22,15,7,Medium
Tenali-Repalle,Sunday,21,Sunny,1,1,42,13,10,3,Low
Guntur-Sattenapalli,Thursday,14,Sunny,0,0,50,20,18,6,Medium
Tenali-Guntur,Sunday,20,Rainy,0,1,55,29,33,13,Medium
Guntur-Nallapadu,Saturday,16,Rainy,1,1,48,20,15,6,Medium
Guntur-Sattenapalli,Saturday,9,Cloudy,0,1,50,27,35,11,Medium
Guntur-Amaravati,Sunday,12,Sunny,0,1,60,19,19,6,Low
Guntur-Narasaraopet,Wednesday,15,Cloudy,0,0,55,26,20,6,Medium
Guntur-Nallapadu,Friday,15,Sunny,0,0,48,20,17,5,Medium
Guntur-Brodipet,Tuesday,6,Sunny,0,0,52,25,25,6,Medium
Tenali-Chirala,Saturday,22,Rainy,0,1,48,15,14,4,Low
Guntur-Tenali,Wednesday,23,Cloudy,0,0,55,24,21,7,Medium
Tenali-Guntur,Thursday,15,Cloudy,0,0,55,26,18,9,Medium
Tenali-Ongole,Monday,23,Sunny,0,0,50,20,21,6,Medium
Tenali-Ongole,Friday,16,Cloudy,0,0,50,19,14,5,Low
Guntur-Ponnur,Thursday,15,Sunny,0,0,45,20,16,6,Medium
Guntur-Tenali,Saturday,17,Rainy,0,1,55,32,42,11,Medium
Guntur-Sattenapalli,Sunday,22,Sunny,0,1,50,14,12,3,Low
Guntur-Narasaraopet,Thursday,23,Sunny,0,0,55,25,26,6,Medium
Tenali-Vijayawada,Monday,18,Rainy,0,0,60,60,60,23,High
Guntur-Brodipet,Sunday,17,Cloudy,0,1,52,28,35,11,Medium
Tenali-Repalle,Thursday,15,Cloudy,0,0,42,15,12,4,Low
Tenali-Repalle,Thursday,15,Sunny,0,0,42,18,15,4,Medium
Guntur-Narasaraopet,Thursday,14,Foggy,0,0,55,28,25,8,Medium
Guntur-Amaravati,Tuesday,8,Sunny,1,0,60,60,60,26,High
Tenali-Repalle,Sunday,20,Rainy,0,1,42,22,29,9,Medium
Guntur-Nallapadu,Thursday,23,Sunny,0,0,48,19,17,5,Low
Tenali-Chirala,Monday,9,Cloudy,0,0,48,32,46,14,Medium
Tenali-Chirala,Sunday,7,Sunny,0,1,48,22,25,8,Medium
Guntur-Brodipet,Tuesday,17,Sunny,0,0,52,44,52,19,High
Guntur-Mangalagiri,Thursday,22,Rainy,1,0,52,31,28,9,Medium
Guntur-Nallapadu,Friday,19,Sunny,0,0,48,40,48,14,High
Tenali-Repalle,Tuesday,22,Cloudy,0,0,42,15,11,3,Low
Guntur-Nallapadu,Wednesday,22,Foggy,0,0,48,21,16,6,Medium
Guntur-Ponnur,Sunday,19,Sunny,0,1,45,25,35,10,Medium
Tenali-Repalle,Tuesday,7,Sunny,0,0,42,37,42,14,High
Guntur-Mangalagiri,Saturday,14,Sunny,0,1,52,15,14,4,Low
Guntur-Mangalagiri,Friday,6,Cloudy,0,0,52,22,20,6,Medium
Tenali-Guntur,Monday,23,Sunny,0,0,55,22,16,7,Medium
Tenali-Vijayawada,Saturday,9,Sunny,0,1,60,30,33,14,Medium
Tenali-Chirala,Wednesday,9,Sunny,0,0,48,40,47,13,High
Guntur-Brodipet,Saturday,7,Rainy,0,1,52,33,49,15,Medium
Tenali-Vijayawada,Saturday,15,Rainy,0,1,60,27,28,7,Medium
Guntur-Tenali,Thursday,12,Sunny,1,0,55,33,31,10,Medium
Guntur-Tenali,Tuesday,19,Rainy,0,0,55,55,55,25,High
Tenali-Guntur,Monday,18,Sunny,0,0,55,48,46,24,High
Guntur-Brodipet,Wednesday,15,Cloudy,0,0,52,23,18,7,Medium
Guntur-Nallapadu,Tuesday,12,Sunny,0,0,48,18,14,5,Low
Guntur-Tenali,Monday,23,Rainy,0,0,55,32,26,7,Medium
Tenali-Guntur,Monday,16,Foggy,0,0,55,29,26,9,Medium
Guntur-Amaravati,Saturday,14,Foggy,0,1,60,18,18,5,Low
Tenali-Bapatla,Monday,12,Cloudy,0,0,45,21,17,8,Medium
Tenali-Vijayawada,Monday,20,Sunny,0,0,60,60,60,23,High
Guntur-Mangalagiri,Monday,18,Sunny,0,0,52,45,52,18,High
Guntur-Nallapadu,Wednesday,6,Sunny,1,0,48,28,26,9,Medium
Guntur-Brodipet,Friday,6,Cloudy,0,0,52,18,17,5,Low
Guntur-Nallapadu,Friday,11,Sunny,0,0,48,23,20,7,Medium
Guntur-Ponnur,Thursday,6,Foggy,0,0,45,22,20,6,Medium
Guntur-Amaravati,Sunday,5,Cloudy,0,1,60,16,15,5,Low
Tenali-Vijayawada,Monday,22,Sunny,0,0,60,31,29,8,Medium
Guntur-Narasaraopet,Monday,13,Sunny,0,0,55,19,16,5,Low
Guntur-Sattenapalli,Monday,16,Rainy,0,0,50,29,25,9,Medium
Guntur-Amaravati,Wednesday,21,Cloudy,0,0,60,29,25,8,Medium
Tenali-Bapatla,Sunday,10,Cloudy,0,1,45,19,23,8,Medium
Guntur-Ponnur,Sunday,14,Sunny,1,1,45,13,13,4,Low
Guntur-Sattenapalli,Saturday,19,Sunny,0,1,50,27,37,11,Medium
Guntur-Tenali,Tuesday,15,Sunny,0,0,55,26,23,7,Medium
Guntur-Sattenapalli,Tuesday,21,Rainy,0,0,50,25,21,6,Medium
Guntur-Mangalagiri,Wednesday,6,Sunny,0,0,52,21,16,6,Medium
Guntur-Amaravati,Sunday,21,Cloudy,1,1,60,22,17,6,Low
Tenali-Bapatla,Monday,23,Rainy,0,0,45,23,18,9,Medium
Guntur-Tenali,Wednesday,14,Sunny,0,0,55,25,22,6,Medium
Guntur-Brodipet,Tuesday,7,Cloudy,0,0,52,46,52,19,High
Guntur-Brodipet,Thursday,7,Sunny,0,0,52,44,52,20,High
Tenali-Chirala,Saturday,9,Cloudy,0,1,48,22,32,8,Medium
Tenali-Ongole,Sunday,22,Rainy,0,1,50,19,15,4,Low
Guntur-Ponnur,Thursday,5,Rainy,0,0,45,20,19,6,Medium
Tenali-Vijayawada,Thursday,13,Sunny,0,0,60,33,27,9,Medium
Guntur-Tenali,Friday,23,Rainy,0,0,55,29,28,8,Medium
Guntur-Tenali,Monday,5,Cloudy,1,0,55,27,20,8,Medium
Guntur-Brodipet,Monday,5,Foggy,0,0,52,25,20,7,Medium
Guntur-Narasaraopet,Friday,14,Cloudy,0,0,55,24,19,8,Medium
Guntur-Narasaraopet,Sunday,19,Sunny,1,1,55,35,41,14,Medium
Guntur-Nallapadu,Monday,7,Sunny,0,0,48,40,42,15,High
Tenali-Bapatla,Thursday,19,Sunny,0,0,45,37,43,18,High
Guntur-Amaravati,Tuesday,23,Foggy,0,0,60,37,38,9,Medium
Tenali-Chirala,Thursday,16,Sunny,0,0,48,17,14,5,Low
Guntur-Tenali,Friday,20,Rainy,0,0,55,55,55,23,High
Tenali-Vijayawada,Thursday,22,Sunny,1,0,60,43,34,12,Medium
Guntur-Ponnur,Wednesday,22,Rainy,0,0,45,21,20,5,Medium
Guntur-Ponnur,Sunday,13,Sunny,0,1,45,13,13,3,Low
Tenali-Guntur,Tuesday,13,Rainy,0,0,55,33,24,10,Medium
Guntur-Ponnur,Tuesday,6,Sunny,0,0,45,16,15,4,Low
Guntur-Sattenapalli,Monday,23,Sunny,0,0,50,23,18,5,Medium
Tenali-Vijayawada,Tuesday,21,Cloudy,0,0,60,28,29,9,Medium
Guntur-Nallapadu,Monday,13,Rainy,0,0,48,25,22,6,Medium
Guntur-Amaravati,Tuesday,7,Cloudy,0,0,60,50,60,22,High
Tenali-Guntur,Tuesday,5,Sunny,0,0,55,25,17,9,Medium
Tenali-Bapatla,Monday,18,Cloudy,0,0,45,28,31,13,Medium
Guntur-Amaravati,Wednesday,9,Cloudy,0,0,60,60,60,26,High
Tenali-Ongole,Sunday,10,Cloudy,0,1,50,27,34,12,Medium
Guntur-Sattenapalli,Friday,8,Cloudy,0,0,50,32,37,12,Medium
Tenali-Guntur,Wednesday,6,Cloudy,0,0,55,24,18,8,Medium
Guntur-Nallapadu,Saturday,9,Sunny,0,1,48,26,29,11,Medium
Guntur-Nallapadu,Friday,5,Sunny,0,0,48,21,17,6,Medium
Tenali-Bapatla,Wednesday,16,Sunny,0,0,45,21,17,6,Medium
Guntur-Sattenapalli,Thursday,5,Sunny,0,0,50,18,15,4,Low
Tenali-Vijayawada,Monday,22,Sunny,0,0,60,27,28,9,Medium
Tenali-Ongole,Tuesday,8,Sunny,0,0,50,41,46,14,High
Guntur-Amaravati,Monday,7,Rainy,0,0,60,60,60,26,High
Guntur-Ponnur,Monday,10,Rainy,0,0,45,42,45,19,High
Guntur-Amaravati,Thursday,10,Sunny,1,0,60,60,60,23,High
Guntur-Amaravati,Sunday,13,Sunny,0,1,60,21,17,5,Low
Guntur-Sattenapalli,Sunday,18,Rainy,0,1,50,30,31,12,Medium
Tenali-Bapatla,Thursday,5,Sunny,0,0,45,17,11,6,Low
Guntur-Amaravati,Friday,18,Cloudy,0,0,60,47,55,19,High
Tenali-Guntur,Saturday,11,Sunny,0,1,55,15,12,5,Low
Guntur-Brodipet,Wednesday,21,Cloudy,0,0,52,21,17,7,Medium
Tenali-Guntur,Sunday,11,Rainy,1,1,55,21,14,7,Low
Guntur-Amaravati,Thursday,19,Rainy,0,0,60,60,60,25,High
Tenali-Vijayawada,Friday,5,Rainy,0,0,60,33,33,10,Medium
Tenali-Guntur,Sunday,14,Rainy,0,1,55,20,14,7,Low
Tenali-Bapatla,Sunday,7,Sunny,0,1,45,21,19,10,Medium
Guntur-Amaravati,Thursday,13,Sunny,0,0,60,27,27,6,Medium
Guntur-Ponnur,Saturday,10,Sunny,0,1,45,19,19,8,Medium
Tenali-Bapatla,Friday,23,Rainy,0,0,45,25,22,9,Medium
Tenali-Bapatla,Friday,20,Rainy,0,0,45,45,45,27,High
Tenali-Ongole,Sunday,12,Sunny,0,1,50,14,12,4,Low
Guntur-Nallapadu,Friday,13,Cloudy,0,0,48,19,17,5,Low
Tenali-Vijayawada,Saturday,14,Cloudy,0,1,60,19,16,5,Low
Guntur-Sattenapalli,Saturday,15,Sunny,0,1,50,18,15,4,Low
Tenali-Bapatla,Friday,15,Foggy,0,0,45,23,18,8,Medium
Tenali-Ongole,Wednesday,19,Rainy,0,0,50,50,50,21,High
Tenali-Guntur,Tuesday,6,Foggy,0,0,55,22,19,8,Medium
Guntur-Mangalagiri,Wednesday,5,Rainy,1,0,52,37,29,11,Medium
Guntur-Ponnur,Tuesday,22,Sunny,0,0,45,20,20,6,Medium
Guntur-Ponnur,Sunday,8,Sunny,0,1,45,19,24,8,Medium
Tenali-Guntur,Wednesday,15,Sunny,0,0,55,27,20,8,Medium
Guntur-Sattenapalli,Wednesday,13,Cloudy,0,0,50,27,21,7,Medium
Tenali-Guntur,Sunday,5,Cloudy,0,1,55,14,10,5,Low
Tenali-Chirala,Saturday,5,Sunny,0,1,48,12,9,3,Low
Tenali-Guntur,Wednesday,18,Sunny,0,0,55,46,55,24,High
Tenali-Ongole,Tuesday,23,Cloudy,1,0,50,30,29,10,Medium
Guntur-Sattenapalli,Friday,5,Sunny,0,0,50,18,13,4,Low
Tenali-Guntur,Monday,15,Rainy,0,0,55,24,17,8,Medium
Guntur-Amaravati,Monday,17,Sunny,1,0,60,60,60,27,High
Tenali-Bapatla,Tuesday,8,Sunny,0,0,45,28,29,12,Medium
Guntur-Amaravati,Friday,12,Rainy,0,0,60,37,34,12,Medium
Guntur-Brodipet,Thursday,11,Sunny,0,0,52,21,22,6,Medium
Guntur-Ponnur,Friday,23,Sunny,0,0,45,17,16,5,Low
Tenali-Ongole,Wednesday,10,Sunny,0,0,50,39,50,16,High
Guntur-Narasaraopet,Sunday,6,Foggy,1,1,55,24,21,8,Medium
Guntur-Sattenapalli,Saturday,7,Rainy,0,1,50,36,45,15,Medium
Guntur-Brodipet,Sunday,11,Sunny,0,1,52,14,12,4,Low
Tenali-Vijayawada,Sunday,13,Sunny,0,1,60,16,13,4,Low
Tenali-Repalle,Thursday,5,Cloudy,0,0,42,14,14,3,Low
Tenali-Ongole,Wednesday,6,Sunny,0,0,50,24,21,5,Medium
Guntur-Brodipet,Sunday,23,Cloudy,1,1,52,18,15,4,Low
Tenali-Vijayawada,Saturday,12,Rainy,0,1,60,19,19,6,Low
Tenali-Chirala,Sunday,15,Rainy,0,1,48,15,12,4,Low
Guntur-Tenali,Saturday,10,Sunny,1,1,55,32,34,12,Medium
Tenali-Vijayawada,Friday,12,Cloudy,0,0,60,33,30,10,Medium
Guntur-Ponnur,Wednesday,20,Cloudy,0,0,45,34,40,14,High
Guntur-Mangalagiri,Sunday,15,Rainy,0,1,52,18,13,4,Low
Guntur-Narasaraopet,Saturday,23,Sunny,0,1,55,15,14,4,Low
Tenali-Chirala,Saturday,15,Rainy,0,1,48,13,12,4,Low
Tenali-Repalle,Monday,6,Cloudy,0,0,42,19,17,6,Medium
Tenali-Repalle,Sunday,20,Cloudy,0,1,42,17,23,6,Medium
Guntur-Tenali,Tuesday,23,Sunny,0,0,55,19,20,5,Low
Tenali-Vijayawada,Wednesday,16,Cloudy,0,0,60,34,31,11,Medium
Guntur-Ponnur,Wednesday,13,Sunny,0,0,45,18,13,4,Medium
Guntur-Brodipet,Saturday,15,Foggy,0,1,52,16,14,4,Low
Tenali-Repalle,Wednesday,14,Sunny,0,0,42,24,21,6,Medium
Guntur-Brodipet,Sunday,19,Sunny,0,1,52,26,33,9,Medium
Tenali-Ongole,Thursday,10,Cloudy,0,0,50,41,50,19,High
Guntur-Nallapadu,Tuesday,7,Sunny,0,0,48,37,48,16,High
Tenali-Repalle,Wednesday,21,Sunny,0,0,42,22,17,5,Medium
Tenali-Chirala,Friday,22,Sunny,0,0,48,23,21,8,Medium
Tenali-Ongole,Friday,14,Sunny,1,0,50,24,20,7,Medium
Guntur-Mangalagiri,Saturday,10,Cloudy,0,1,52,24,33,10,Medium
Tenali-Vijayawada,Wednesday,10,Sunny,0,0,60,60,60,28,High
Guntur-Brodipet,Thursday,10,Rainy,0,0,52,46,52,17,High
Tenali-Chirala,Tuesday,19,Sunny,0,0,48,31,42,13,Medium
Guntur-Amaravati,Tuesday,22,Sunny,0,0,60,30,24,8,Medium
Tenali-Guntur,Sunday,12,Foggy,0,1,55,18,12,6,Low
Tenali-Ongole,Monday,16,Cloudy,0,0,50,23,20,7,Medium
Tenali-Repalle,Saturday,13,Cloudy,0,1,42,15,12,4,Low
Guntur-Brodipet,Monday,18,Cloudy,0,0,52,42,52,18,High
Guntur-Mangalagiri,Monday,7,Sunny,0,0,52,36,39,13,Medium
Guntur-Ponnur,Thursday,22,Rainy,0,0,45,27,21,7,Medium
Guntur-Narasaraopet,Monday,9,Rainy,0,0,55,48,55,23,High
Guntur-Ponnur,Thursday,15,Rainy,0,0,45,23,21,6,Medium
Guntur-Ponnur,Sunday,14,Cloudy,0,1,45,12,12,3,Low
Tenali-Chirala,Friday,10,Cloudy,1,0,48,48,48,17,High
Guntur-Mangalagiri,Monday,9,Sunny,0,0,52,42,52,16,High
Tenali-Guntur,Monday,10,Cloudy,0,0,55,50,55,24,High
Tenali-Ongole,Sunday,5,Rainy,1,1,50,24,23,5,Medium
Tenali-Ongole,Thursday,13,Sunny,0,0,50,22,17,6,Medium
Tenali-Guntur,Tuesday,13,Cloudy,0,0,55,22,18,7,Medium
Tenali-Repalle,Thursday,7,Sunny,0,0,42,36,40,13,High
Tenali-Bapatla,Sunday,14,Rainy,0,1,45,15,12,5,Low
Guntur-Tenali,Sunday,16,Sunny,0,1,55,14,11,3,Low
Guntur-Narasaraopet,Tuesday,12,Cloudy,0,0,55,24,23,7,Medium
Tenali-Bapatla,Monday,8,Cloudy,0,0,45,34,34,15,High
Tenali-Vijayawada,Tuesday,13,Foggy,0,0,60,32,28,10,Medium
Guntur-Ponnur,Saturday,19,Sunny,1,1,45,27,30,12,Medium
Tenali-Vijayawada,Monday,15,Cloudy,0,0,60,29,29,7,Medium
Guntur-Ponnur,Friday,13,Sunny,0,0,45,21,20,6,Medium
Guntur-Ponnur,Friday,5,Cloudy,0,0,45,21,16,7,Medium
Tenali-Vijayawada,Thursday,14,Sunny,0,0,60,32,26,10,Medium
Guntur-Ponnur,Friday,9,Rainy,0,0,45,42,45,20,High
Tenali-Repalle,Sunday,10,Cloudy,0,1,42,20,23,7,Medium
Tenali-Guntur,Tuesday,18,Sunny,0,0,55,39,42,18,Medium
Guntur-Sattenapalli,Tuesday,20,Cloudy,0,0,50,37,48,13,Medium
Tenali-Guntur,Sunday,13,Sunny,1,1,55,18,14,5,Low
Tenali-Repalle,Thursday,8,Sunny,0,0,42,27,35,10,Medium
Guntur-Ponnur,Wednesday,10,Cloudy,0,0,45,31,43,11,Medium
Tenali-Vijayawada,Saturday,13,Rainy,0,1,60,28,24,8,Medium
Guntur-Amaravati,Tuesday,20,Cloudy,0,0,60,60,60,28,High
Guntur-Sattenapalli,Sunday,21,Sunny,0,1,50,14,13,4,Low
Guntur-Sattenapalli,Saturday,16,Sunny,0,1,50,15,14,3,Low
Tenali-Guntur,Thursday,19,Sunny,0,0,55,37,43,16,Medium
Tenali-Vijayawada,Tuesday,16,Sunny,0,0,60,29,30,7,Medium
Guntur-Ponnur,Tuesday,21,Sunny,1,0,45,24,23,7,Medium
Tenali-Guntur,Sunday,15,Rainy,0,1,55,19,14,8,Low
Tenali-Repalle,Friday,20,Rainy,0,0,42,42,42,17,High
Guntur-Nallapadu,Saturday,12,Sunny,0,1,48,14,11,4,Low
Guntur-Ponnur,Saturday,16,Cloudy,0,1,45,13,10,4,Low
Guntur-Nallapadu,Saturday,11,Sunny,0,1,48,14,12,3,Low
Tenali-Repalle,Sunday,19,Foggy,0,1,42,22,25,8,Medium
Guntur-Tenali,Thursday,7,Foggy,0,0,55,54,55,25,High
Tenali-Chirala,Friday,22,Cloudy,0,0,48,23,20,6,Medium
Tenali-Repalle,Monday,9,Sunny,0,0,42,37,42,16,High
Tenali-Bapatla,Thursday,17,Sunny,1,0,45,45,44,24,High
Guntur-Ponnur,Thursday,7,Sunny,0,0,45,39,45,16,High
Guntur-Brodipet,Thursday,6,Cloudy,0,0,52,24,24,7,Medium
Tenali-Ongole,Sunday,6,Rainy,0,1,50,16,15,4,Low
Guntur-Sattenapalli,Wednesday,6,Cloudy,0,0,50,29,22,8,Medium
Guntur-Narasaraopet,Friday,13,Sunny,0,0,55,18,17,5,Low
Guntur-Brodipet,Tuesday,9,Cloudy,0,0,52,46,52,19,High
Tenali-Vijayawada,Sunday,13,Cloudy,1,1,60,24,22,7,Medium
Guntur-Narasaraopet,Sunday,23,Rainy,1,1,55,26,25,6,Medium
Guntur-Tenali,Tuesday,9,Rainy,0,0,55,52,55,24,High
Guntur-Mangalagiri,Monday,6,Sunny,0,0,52,21,18,5,Medium
Guntur-Narasaraopet,Monday,13,Sunny,0,0,55,25,25,7,Medium
Guntur-Narasaraopet,Friday,5,Sunny,0,0,55,19,18,4,Low
Tenali-Chirala,Saturday,17,Sunny,0,1,48,21,25,8,Medium
Guntur-Ponnur,Tuesday,9,Rainy,0,0,45,45,45,21,High
Guntur-Brodipet,Tuesday,19,Rainy,0,0,52,52,52,22,High
Tenali-Chirala,Thursday,16,Cloudy,0,0,48,21,18,5,Medium
Guntur-Narasaraopet,Tuesday,14,Sunny,0,0,55,26,21,7,Medium
Guntur-Amaravati,Wednesday,9,Cloudy,0,0,60,50,60,19,High
Guntur-Ponnur,Friday,14,Sunny,0,0,45,17,16,4,Low
